11.8685 	EXP 	Created LDT_feedback_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumGothic', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='LDT_feedback_text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.8819 	EXP 	Created LDT_instr_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumGothic', fontFiles=[], height=np.float64(0.03), italic=False, languageStyle='LTR', name='LDT_instr_text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.8835 	EXP 	Created LDT_fix_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumGothic', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='LDT_fix_text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
11.8839 	EXP 	Created LDT_stim_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumGothic', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='LDT_stim_text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.8896 	EXP 	Created LDT_break_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumGothic', fontFiles=[], height=np.float64(0.03), italic=False, languageStyle='LTR', name='LDT_break_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.8950 	EXP 	Created end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='NanumGothic', fontFiles=[], height=np.float64(0.03), italic=False, languageStyle='LTR', name='end_text', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='실험이 종료되었습니다. \n\n실험에 참여해 주셔서 감사합니다.\n\n', units='height', win=Window(...), wrapWidth=1)
0.0149 	EXP 	intro_text: autoDraw = True
1.0072 	EXP 	Device response: <KeyPress from None: t=0.9529080000029353, value=space, duration=None>
1.0159 	EXP 	intro_text: autoDraw = False
1.0159 	EXP 	LDT_intro_instr: autoDraw = True
1.0159 	EXP 	keyboard_LDT: autoDraw = True
1.0167 	DATA 	Keypress: space
1.0330 	EXP 	Device response: <KeyPress from None: t=0.9529080000029353, value=space, duration=0.0791955999993661>
25.6240 	EXP 	Device response: <KeyPress from None: t=25.616493900000933, value=space, duration=None>
25.6284 	EXP 	Imported LDT_pracStim.xlsx as conditions, 10 conditions, 5 params
25.6286 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'Task': 'LDT', 'TrialType': 'Practice', 'Stimuli': 'concept', 'CorrectResponse': 'l', 'StimulusType': 'word', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
25.6403 	EXP 	LDT_intro_instr: autoDraw = False
25.6403 	EXP 	keyboard_LDT: autoDraw = False
25.6403 	EXP 	LDT_prac_stim_text: height = np.float64(0.1)
25.6403 	EXP 	LDT_prac_stim_text: height = np.float64(0.1)
25.6403 	EXP 	LDT_prac_stim_text: height = np.float64(0.1)
25.6403 	EXP 	LDT_prac_stim_text: text = 'concept'
25.6403 	EXP 	LDT_prac_fix_text: autoDraw = True
25.6409 	DATA 	Keypress: space
25.7574 	EXP 	Device response: <KeyPress from None: t=25.616493900000933, value=space, duration=0.13606829999844194>
26.1158 	EXP 	LDT_prac_stim_text: autoDraw = True
26.1324 	EXP 	LDT_prac_fix_text: autoDraw = False
27.2589 	EXP 	Device response: <KeyPress from None: t=27.256896900002175, value=l, duration=None>
27.2669 	EXP 	LDT_prac_fix_text: autoDraw = False
27.2669 	EXP 	LDT_prac_stim_text: autoDraw = False
27.2669 	EXP 	LDT_feedback_text: height = np.float64(0.05)
27.2669 	EXP 	LDT_feedback_text: height = np.float64(0.05)
27.2669 	EXP 	LDT_feedback_text: height = np.float64(0.05)
27.2669 	EXP 	LDT_feedback_text: text = '정답입니다!'
27.2669 	EXP 	LDT_feedback_text: autoDraw = True
27.2675 	DATA 	Keypress: l
27.3923 	EXP 	Device response: <KeyPress from None: t=27.256896900002175, value=l, duration=0.12762569999904372>
28.2515 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'Task': 'LDT', 'TrialType': 'Practice', 'Stimuli': 'format', 'CorrectResponse': 'l', 'StimulusType': 'word', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
28.2596 	EXP 	LDT_feedback_text: autoDraw = False
28.2596 	EXP 	LDT_feedback_text: autoDraw = False
28.2596 	EXP 	LDT_prac_stim_text: height = np.float64(0.1)
28.2596 	EXP 	LDT_prac_stim_text: height = np.float64(0.1)
28.2596 	EXP 	LDT_prac_stim_text: height = np.float64(0.1)
28.2596 	EXP 	LDT_prac_stim_text: text = 'format'
28.2596 	EXP 	LDT_prac_fix_text: autoDraw = True
28.7517 	EXP 	LDT_prac_fix_text: autoDraw = False
28.7517 	EXP 	LDT_prac_stim_text: autoDraw = True
29.5446 	EXP 	Device response: <KeyPress from None: t=29.54387630000201, value=l, duration=None>
29.5525 	EXP 	LDT_prac_fix_text: autoDraw = False
29.5525 	EXP 	LDT_prac_stim_text: autoDraw = False
29.5525 	EXP 	LDT_feedback_text: text = '정답입니다!'
29.5525 	EXP 	LDT_feedback_text: autoDraw = True
29.5530 	DATA 	Keypress: l
29.6362 	EXP 	Device response: <KeyPress from None: t=29.54387630000201, value=l, duration=0.08857069999794476>
30.5371 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'Task': 'LDT', 'TrialType': 'Practice', 'Stimuli': 'cucumber', 'CorrectResponse': 'l', 'StimulusType': 'word', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
30.5452 	EXP 	LDT_feedback_text: autoDraw = False
30.5452 	EXP 	LDT_feedback_text: autoDraw = False
30.5452 	EXP 	LDT_prac_stim_text: height = np.float64(0.1)
30.5452 	EXP 	LDT_prac_stim_text: height = np.float64(0.1)
30.5452 	EXP 	LDT_prac_stim_text: height = np.float64(0.1)
30.5452 	EXP 	LDT_prac_stim_text: text = 'cucumber'
30.5452 	EXP 	LDT_prac_fix_text: autoDraw = True
31.0373 	EXP 	LDT_prac_fix_text: autoDraw = False
31.0373 	EXP 	LDT_prac_stim_text: autoDraw = True
31.8467 	EXP 	Device response: <KeyPress from None: t=31.84007710000151, value=l, duration=None>
31.8548 	EXP 	LDT_prac_fix_text: autoDraw = False
31.8548 	EXP 	LDT_prac_stim_text: autoDraw = False
31.8548 	EXP 	LDT_feedback_text: text = '정답입니다!'
31.8548 	EXP 	LDT_feedback_text: autoDraw = True
31.8553 	DATA 	Keypress: l
31.9469 	EXP 	Device response: <KeyPress from None: t=31.84007710000151, value=l, duration=0.10483229999954347>
